transaction_id,user_id,date,description,amount,type,category,merchant,payment_method
U002-T00623,U002,2026-07-29,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00624,U002,2026-08-28,PARKING FEE PAYMENT,20.0,expense,Other,PARKING FEE,UPI
U002-T00625,U002,2026-07-01,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U002-T00626,U002,2026-09-03,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U002-T00627,U002,2026-09-03,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00628,U002,2026-09-04,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00629,U002,2026-09-27,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U002-T00630,U002,2026-09-11,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00631,U002,2026-08-13,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00632,U002,2026-09-26,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U002-T00633,U002,2026-08-31,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00634,U002,2026-08-18,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00635,U002,2026-09-25,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00636,U002,2026-08-22,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00637,U002,2026-09-28,LOCAL PHARMACY STORE PAYMENT,28.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00638,U002,2026-08-06,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U002-T00639,U002,2026-07-10,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U002-T00640,U002,2026-08-30,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U002-T00641,U002,2026-09-12,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U002-T00642,U002,2026-09-02,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U002-T00643,U002,2026-07-31,CAMPUS PHOTOCOPY & NOTES PAYMENT,20.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U002-T00644,U002,2026-07-30,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00645,U002,2026-09-18,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00646,U002,2026-07-16,COFFEE & CHAT PAYMENT,65.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00647,U002,2026-09-17,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U002-T00648,U002,2026-08-31,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00649,U002,2026-09-02,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00650,U002,2026-09-01,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00651,U002,2026-08-20,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U002-T00652,U002,2026-07-07,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00653,U002,2026-08-31,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U002-T00654,U002,2026-09-03,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U002-T00655,U002,2026-08-28,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00656,U002,2026-08-10,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00657,U002,2026-09-25,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U002-T00658,U002,2026-08-11,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U002-T00659,U002,2026-07-24,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U002-T00660,U002,2026-08-04,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U002-T00661,U002,2026-08-16,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00662,U002,2026-07-27,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U002-T00663,U002,2026-08-16,LOCAL PHARMACY STORE PAYMENT,45.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00664,U002,2026-08-27,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00665,U002,2026-09-12,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00666,U002,2026-08-04,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00667,U002,2026-08-18,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00668,U002,2026-08-30,STATIONERY SHOP PAYMENT,20.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00669,U002,2026-08-23,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00670,U002,2026-09-01,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00671,U002,2026-08-20,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U002-T00672,U002,2026-07-08,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U002-T00673,U002,2026-08-30,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00674,U002,2026-08-27,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U002-T00675,U002,2026-08-16,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U002-T00676,U002,2026-08-14,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U002-T00677,U002,2026-08-14,CAMPUS PHOTOCOPY & NOTES PAYMENT,20.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U002-T00678,U002,2026-09-12,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U002-T00679,U002,2026-08-06,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U002-T00680,U002,2026-08-27,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U002-T00681,U002,2026-09-17,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U002-T00682,U002,2026-07-22,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00683,U002,2026-08-23,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00684,U002,2026-07-10,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U002-T00685,U002,2026-07-30,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U002-T00686,U002,2026-09-29,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U002-T00687,U002,2026-08-04,MOBILE TOP-UP PAYMENT,29.0,expense,Bills,MOBILE TOP-UP,UPI
U002-T00688,U002,2026-09-14,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00689,U002,2026-08-22,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00690,U002,2026-07-17,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U002-T00691,U002,2026-09-28,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U002-T00692,U002,2026-07-22,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00693,U002,2026-07-09,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U002-T00694,U002,2026-09-09,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00695,U002,2026-09-06,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U002-T00696,U002,2026-07-14,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U002-T00697,U002,2026-07-11,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00698,U002,2026-08-09,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U002-T00699,U002,2026-08-26,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00700,U002,2026-09-06,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00701,U002,2026-07-05,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00702,U002,2026-08-30,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U002-T00703,U002,2026-09-09,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U002-T00704,U002,2026-09-14,RAPIDO BIKE PAYMENT,42.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00705,U002,2026-09-06,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00706,U002,2026-08-14,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00707,U002,2026-07-12,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U002-T00708,U002,2026-08-22,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U002-T00709,U002,2026-07-02,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U002-T00710,U002,2026-08-14,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00711,U002,2026-09-27,COFFEE & CHAT PAYMENT,65.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00712,U002,2026-08-08,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00713,U002,2026-08-07,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00714,U002,2026-09-09,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00715,U002,2026-09-10,BLINKIT DAILY PAYMENT,40.0,expense,Food,BLINKIT DAILY,UPI
U002-T00716,U002,2026-07-21,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00717,U002,2026-08-18,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U002-T00718,U002,2026-08-24,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00719,U002,2026-08-06,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00720,U002,2026-08-22,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00721,U002,2026-07-24,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00722,U002,2026-09-20,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U002-T00723,U002,2026-08-04,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00724,U002,2026-07-25,STREET TIFFIN PAYMENT,25.0,expense,Food,STREET TIFFIN,UPI
U002-T00725,U002,2026-07-07,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00726,U002,2026-07-24,QUICK UPI TRANSFER PAYMENT,20.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00727,U002,2026-08-04,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00728,U002,2026-07-02,LOCAL BAKERY PAYMENT,20.0,expense,Food,LOCAL BAKERY,UPI
U002-T00729,U002,2026-07-02,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00730,U002,2026-08-23,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U002-T00731,U002,2026-08-17,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U002-T00732,U002,2026-08-12,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U002-T00733,U002,2026-07-08,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U002-T00734,U002,2026-07-10,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U002-T00735,U002,2026-07-25,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00736,U002,2026-08-18,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00737,U002,2026-09-30,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U002-T00738,U002,2026-08-01,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U002-T00739,U002,2026-07-26,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U002-T00740,U002,2026-09-05,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00741,U002,2026-08-30,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00742,U002,2026-08-11,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00743,U002,2026-09-09,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U002-T00744,U002,2026-08-31,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00745,U002,2026-08-16,MOBILE TOP-UP PAYMENT,49.0,expense,Bills,MOBILE TOP-UP,UPI
U002-T00746,U002,2026-07-28,QUICK UPI TRANSFER PAYMENT,15.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00747,U002,2026-09-20,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U002-T00748,U002,2026-07-22,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U002-T00749,U002,2026-08-20,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U002-T00750,U002,2026-07-06,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00751,U002,2026-09-27,RAPIDO BIKE PAYMENT,30.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00752,U002,2026-07-12,LOCAL BAKERY PAYMENT,35.0,expense,Food,LOCAL BAKERY,UPI
U002-T00753,U002,2026-07-12,AUTO RICKSHAW PAYMENT,40.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00754,U002,2026-09-19,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U002-T00755,U002,2026-09-21,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00756,U002,2026-07-17,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00757,U002,2026-09-10,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U002-T00758,U002,2026-08-26,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U002-T00759,U002,2026-09-27,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00760,U002,2026-08-02,COFFEE & CHAT PAYMENT,65.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00761,U002,2026-09-29,BLINKIT DAILY PAYMENT,60.0,expense,Food,BLINKIT DAILY,UPI
U002-T00762,U002,2026-09-08,AUTO RICKSHAW PAYMENT,30.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00763,U002,2026-09-11,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00764,U002,2026-08-11,UBER AUTO PAYMENT,60.0,expense,Transport,UBER AUTO,UPI
U002-T00765,U002,2026-09-15,COFFEE & CHAT PAYMENT,30.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00766,U002,2026-07-09,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00767,U002,2026-08-07,STATIONERY SHOP PAYMENT,30.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00768,U002,2026-08-28,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00769,U002,2026-07-24,MOBILE TOP-UP PAYMENT,49.0,expense,Bills,MOBILE TOP-UP,UPI
U002-T00770,U002,2026-08-16,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U002-T00771,U002,2026-08-11,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00772,U002,2026-07-25,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00773,U002,2026-09-09,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00774,U002,2026-08-11,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00775,U002,2026-07-15,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U002-T00776,U002,2026-07-06,LOCAL PHARMACY STORE PAYMENT,28.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00777,U002,2026-07-23,CAMPUS PHOTOCOPY & NOTES PAYMENT,20.0,expense,Education,CAMPUS PHOTOCOPY & NOTES,UPI
U002-T00778,U002,2026-07-14,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00779,U002,2026-07-05,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00780,U002,2026-09-23,SWIGGY QUICK BITE PAYMENT,85.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00781,U002,2026-07-07,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00782,U002,2026-07-02,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U002-T00783,U002,2026-09-22,SWIGGY QUICK BITE PAYMENT,40.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00784,U002,2026-08-29,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00785,U002,2026-08-16,NAMMA METRO PAYMENT,35.0,expense,Transport,NAMMA METRO,UPI
U002-T00786,U002,2026-08-17,KIRANA STORE PAYMENT,15.0,expense,Shopping,KIRANA STORE,UPI
U002-T00787,U002,2026-09-17,LOCAL BAKERY PAYMENT,15.0,expense,Food,LOCAL BAKERY,UPI
U002-T00788,U002,2026-07-10,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00789,U002,2026-07-28,QUICK UPI TRANSFER PAYMENT,10.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00790,U002,2026-07-13,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U002-T00791,U002,2026-07-25,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00792,U002,2026-09-11,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00793,U002,2026-09-10,UBER AUTO PAYMENT,75.0,expense,Transport,UBER AUTO,UPI
U002-T00794,U002,2026-07-14,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U002-T00795,U002,2026-09-25,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U002-T00796,U002,2026-07-14,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00797,U002,2026-09-09,ZEPTO QUICK ESSENTIALS PAYMENT,50.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00798,U002,2026-09-23,LOCAL TEA & COFFEE PAYMENT,20.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00799,U002,2026-08-15,COFFEE & CHAT PAYMENT,45.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00800,U002,2026-08-17,ZEPTO QUICK ESSENTIALS PAYMENT,75.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00801,U002,2026-08-11,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00802,U002,2026-08-18,KIRANA STORE PAYMENT,35.0,expense,Shopping,KIRANA STORE,UPI
U002-T00803,U002,2026-08-16,QUICK UPI TRANSFER PAYMENT,30.0,expense,Other,QUICK UPI TRANSFER,UPI
U002-T00804,U002,2026-08-20,CHAI POINT PAYMENT,10.0,expense,Food,CHAI POINT,UPI
U002-T00805,U002,2026-08-06,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00806,U002,2026-08-08,CHAI POINT PAYMENT,15.0,expense,Food,CHAI POINT,UPI
U002-T00807,U002,2026-07-28,LOCAL PHARMACY STORE PAYMENT,18.0,expense,Healthcare,LOCAL PHARMACY STORE,UPI
U002-T00808,U002,2026-09-27,STATIONERY SHOP PAYMENT,20.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00809,U002,2026-07-13,CHAI POINT PAYMENT,20.0,expense,Food,CHAI POINT,UPI
U002-T00810,U002,2026-07-20,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00811,U002,2026-09-13,LOCAL BAKERY PAYMENT,25.0,expense,Food,LOCAL BAKERY,UPI
U002-T00812,U002,2026-08-08,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00813,U002,2026-09-11,COFFEE & CHAT PAYMENT,20.0,expense,Entertainment,COFFEE & CHAT,UPI
U002-T00814,U002,2026-08-11,KIRANA STORE PAYMENT,25.0,expense,Shopping,KIRANA STORE,UPI
U002-T00815,U002,2026-09-01,STATIONERY SHOP PAYMENT,12.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00816,U002,2026-09-15,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00817,U002,2026-09-12,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00818,U002,2026-08-12,STREET TIFFIN PAYMENT,50.0,expense,Food,STREET TIFFIN,UPI
U002-T00819,U002,2026-08-23,PARKING FEE PAYMENT,10.0,expense,Other,PARKING FEE,UPI
U002-T00820,U002,2026-07-30,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U002-T00821,U002,2026-09-20,KIRANA STORE PAYMENT,55.0,expense,Shopping,KIRANA STORE,UPI
U002-T00822,U002,2026-07-07,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00823,U002,2026-08-10,NAMMA METRO PAYMENT,20.0,expense,Transport,NAMMA METRO,UPI
U002-T00824,U002,2026-08-11,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00825,U002,2026-07-20,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00826,U002,2026-08-27,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U002-T00827,U002,2026-07-29,BLINKIT DAILY PAYMENT,80.0,expense,Food,BLINKIT DAILY,UPI
U002-T00828,U002,2026-07-19,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00829,U002,2026-08-30,NAMMA METRO PAYMENT,15.0,expense,Transport,NAMMA METRO,UPI
U002-T00830,U002,2026-09-09,ZEPTO QUICK ESSENTIALS PAYMENT,25.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00831,U002,2026-08-21,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00832,U002,2026-07-18,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
U002-T00833,U002,2026-09-01,ZEPTO QUICK ESSENTIALS PAYMENT,35.0,expense,Food,ZEPTO QUICK ESSENTIALS,UPI
U002-T00834,U002,2026-09-10,RAPIDO BIKE PAYMENT,22.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00835,U002,2026-08-01,CHAI POINT PAYMENT,30.0,expense,Food,CHAI POINT,UPI
U002-T00836,U002,2026-08-11,AUTO RICKSHAW PAYMENT,20.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00837,U002,2026-07-15,AUTO RICKSHAW PAYMENT,55.0,expense,Transport,AUTO RICKSHAW,UPI
U002-T00838,U002,2026-08-16,STREET TIFFIN PAYMENT,35.0,expense,Food,STREET TIFFIN,UPI
U002-T00839,U002,2026-08-14,RAPIDO BIKE PAYMENT,15.0,expense,Transport,RAPIDO BIKE,UPI
U002-T00840,U002,2026-08-09,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00841,U002,2026-09-17,STATIONERY SHOP PAYMENT,45.0,expense,Shopping,STATIONERY SHOP,UPI
U002-T00842,U002,2026-09-18,LOCAL TEA & COFFEE PAYMENT,10.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00843,U002,2026-07-30,LOCAL TEA & COFFEE PAYMENT,15.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00844,U002,2026-07-20,UBER AUTO PAYMENT,28.0,expense,Transport,UBER AUTO,UPI
U002-T00845,U002,2026-07-15,UBER AUTO PAYMENT,42.0,expense,Transport,UBER AUTO,UPI
U002-T00846,U002,2026-09-18,PARKING FEE PAYMENT,15.0,expense,Other,PARKING FEE,UPI
U002-T00847,U002,2026-07-02,STREET TIFFIN PAYMENT,20.0,expense,Food,STREET TIFFIN,UPI
U002-T00848,U002,2026-08-09,BLINKIT DAILY PAYMENT,30.0,expense,Food,BLINKIT DAILY,UPI
U002-T00849,U002,2026-08-12,LOCAL TEA & COFFEE PAYMENT,12.0,expense,Food,LOCAL TEA & COFFEE,UPI
U002-T00850,U002,2026-07-27,NAMMA METRO PAYMENT,25.0,expense,Transport,NAMMA METRO,UPI
U002-T00851,U002,2026-09-09,SWIGGY QUICK BITE PAYMENT,60.0,expense,Food,SWIGGY QUICK BITE,UPI
